지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2025-03-30 6:00,-1.2,,,,1.5,,340,,65,,3.6,-6.9,1017.4,,1028.4,,,9,,9,,,0,0,,,3734,,,-1.3,,3.7,3.8,7,8.1
108,서울,2025-03-30 7:00,-1.7,,,,0.4,,0,,68,,3.7,-6.8,1017.7,,1028.7,,0.3,,0.07,,,,0,0,,,3752,,,-1.3,,3.4,3.6,6.8,8
108,서울,2025-03-30 8:00,0.1,,,,2.1,,270,,49,,3,-9.3,1018,,1028.9,,1,,0.63,,,,0,0,,,4434,,,-0.3,,3.3,3.4,6.5,7.8
108,서울,2025-03-30 9:00,2.7,,,,3,,250,,35,,2.6,-11.2,1018.3,,1029.1,,1,,1.49,,,,0,0,,,4230,,,5.8,,3.8,3.4,6.3,7.6
108,서울,2025-03-30 10:00,4.9,,,,4,,200,,41,,3.6,-7.2,1018.1,,1028.8,,1,,2.18,,,,1,1,Sc,14,4048,,,13.1,,4.7,3.8,6.1,7.4
108,서울,2025-03-30 11:00,5.7,,,,4.5,,230,,43,,3.9,-5.9,1017.9,,1028.6,,0.6,,2.12,,,,8,8,Sc,12,3690,,,12.5,,5.9,4.7,6,7.2
108,서울,2025-03-30 12:00,5.1,,0,,4.9,,290,,50,,4.4,-4.4,1017.6,,1028.3,,0.3,,1.41,,,,9,9,Sc,8,3834,,5,10.5,,6.4,5.5,6,7.1
108,서울,2025-03-30 13:00,5.3,,,9,3.3,,250,,65,,5.8,-0.7,1017.2,,1027.9,,0.4,,1.81,,,,9,9,Sc,8,3447,,5,12.1,,7,6,6,7
108,서울,2025-03-30 14:00,6.2,,,9,3.8,,200,,55,,5.2,-2.1,1016.2,,1026.9,,0.1,,0.91,,,,9,9,Sc,9,4141,,5,13,,7.4,6.4,6.2,7
108,서울,2025-03-30 15:00,4.7,,0,,3.4,,320,,65,,5.6,-1.3,1016.1,,1026.8,,0,,0.54,,,,9,9,Sc,9,3039,,5,9.6,,7.5,6.7,6.3,6.9
108,서울,2025-03-30 16:00,5.2,,,9,3.6,,320,,57,,5,-2.6,1015.4,,1026.1,,0,,0.6,,,,8,8,Sc,10,3899,,5,8.6,,7.4,6.6,6.5,7
108,서울,2025-03-30 17:00,7.4,,,9,4.6,,230,,35,,3.6,-7,1015,,1025.6,,0.9,,1.56,,,,1,1,Sc,15,3730,,,11.5,,7.6,6.8,6.6,7
108,서울,2025-03-30 18:00,6.9,,0,,3.7,,250,,32,,3.2,-8.6,1014.7,,1025.3,,1,,0.88,,,,0,0,,,4748,,,6.5,,7.7,6.9,6.7,7
108,서울,2025-03-30 19:00,5.6,,,9,3.6,,250,,41,,3.7,-6.6,1014.7,,1025.4,,0.5,,0.19,,,,0,0,,,3757,,,4,,7.3,6.7,6.8,7.1
108,서울,2025-03-30 20:00,4.8,,,9,2.5,,200,,45,,3.9,-6.1,1015.2,,1025.9,,,9,,9,,,0,0,,,3908,,,2.7,,6.8,6.3,6.9,7.1
108,서울,2025-03-30 21:00,4.6,,,9,3.1,,230,,49,,4.2,-5.2,1016.1,,1026.8,,,9,,9,,,1,1,Sc,10,3656,,,2.1,,6.3,5.9,6.9,7.1
108,서울,2025-03-30 22:00,4.5,,,9,2,,230,,52,,4.4,-4.5,1016.5,,1027.2,,,9,,9,,,7,7,,13,3796,,,2.2,,6,5.6,6.9,7.2
108,서울,2025-03-30 23:00,4.4,,,9,2.7,,250,,54,,4.5,-4.1,1016.6,,1027.3,,,9,,9,,,7,7,,12,3692,,,2.2,,5.7,5.4,6.8,7.2
108,서울,2025-03-31 0:00,4.1,,,9,1.6,,270,,57,,4.7,-3.6,1016.5,,1027.2,,,9,,9,,,4,4,,,3349,,,1.6,,5.5,5.2,6.8,7.2
108,서울,2025-03-31 1:00,3.9,,,,1.2,,340,,58,,4.7,-3.6,1016.2,,1026.9,,,9,,9,,,4,4,,10,3425,,,1.3,,5.4,5,6.7,7.2
108,서울,2025-03-31 2:00,2.9,,,,0.4,,0,,59,,4.4,-4.3,1016,,1026.8,,,9,,9,,,4,3,,10,3306,,,0.6,,5.1,4.8,6.6,7.2
108,서울,2025-03-31 3:00,2.5,,,,0.3,,0,,62,,4.5,-4,1015.7,,1026.5,,,9,,9,,,0,0,,,3531,,,0.5,,4.8,4.5,6.5,7.1
108,서울,2025-03-31 4:00,2.2,,,,1.1,,340,,66,,4.7,-3.5,1015.8,,1026.6,,,9,,9,,,7,7,Sc,10,3315,,,0.6,,4.5,4.3,6.4,7.2
108,서울,2025-03-31 5:00,2,,,,2,,50,,67,,4.8,-3.4,1015.6,,1026.4,,,9,,9,,,1,1,Sc,10,3334,,,0.5,,4.3,4.1,6.3,7.1
108,서울,2025-03-31 6:00,1.3,,,,2.5,,50,,70,,4.7,-3.5,1015.4,,1026.2,,,9,,9,,,0,0,,,3007,,,0.2,,4.1,3.9,6.2,7
108,서울,2025-03-31 7:00,1.5,,,,2.4,,70,,70,,4.8,-3.3,1015.6,,1026.4,,0.2,,0.07,,,,0,0,,,3105,,,0.2,,3.9,3.7,6.1,7
108,서울,2025-03-31 8:00,3.5,,,,1.5,,70,,66,,5.2,-2.2,1015.4,,1026.2,,1,,0.57,,,,0,0,,,2938,,,1.7,,3.9,3.7,5.9,6.9
108,서울,2025-03-31 9:00,6.1,,,,1.6,,90,,61,,5.8,-0.8,1015.3,,1026,,1,,1.33,,,,0,0,,,1987,,,9.9,,4.5,4,5.9,6.9
108,서울,2025-03-31 10:00,8.6,,,,1.5,,140,,59,,6.6,1,1015.5,,1026.1,,1,,2.02,,,,0,0,,,1652,,,16.6,,5.6,4.7,5.8,6.8
108,서울,2025-03-31 11:00,10.1,,,,2.5,,180,,48,,5.9,-0.4,1015.5,,1026,,1,,2.71,,,,0,0,,,2057,,,21.4,,7.1,5.7,5.8,6.7
108,서울,2025-03-31 12:00,11.5,,,,2.6,,250,,42,,5.7,-0.9,1015.1,,1025.5,,1,,3.11,,,,0,0,,,2255,,,25.2,,8.6,7,5.9,6.6
108,서울,2025-03-31 13:00,12.7,,,,3,,250,,40,,5.9,-0.5,1014.5,,1024.9,,1,,3.2,,,,2,2,Sc,16,2083,,,27,,10,8.4,6,6.5
108,서울,2025-03-31 14:00,13.5,,,,3.6,,200,,36,,5.6,-1.3,1013.3,,1023.6,,1,,3.11,,,,0,0,,,1940,,,26.8,,11.1,9.6,6.3,6.5
108,서울,2025-03-31 15:00,13.6,,,,3.3,,230,,29,,4.5,-4.1,1012.4,,1022.7,,1,,2.68,,,,3,0,Ci,,3034,,,25.2,,11.8,10.4,6.7,6.6
108,서울,2025-03-31 16:00,13.7,,,,3.1,,200,,26,,4.1,-5.4,1011.8,,1022.1,,1,,2.21,,,,7,0,Ci,,3317,,,21.3,,12.1,10.8,7.1,6.6
108,서울,2025-03-31 17:00,12.7,,,,3.8,,230,,21,,3.1,-9.1,1011.7,,1022.1,,1,,1.27,,,,5,0,Ci,,4149,,,16.4,,11.9,10.8,7.4,6.7
108,서울,2025-03-31 18:00,11.5,,,,3.2,,250,,24,,3.2,-8.4,1012,,1022.4,,0.6,,0.71,,,,8,0,Ci,,4289,,,11.6,,11.4,10.6,7.8,6.9
108,서울,2025-03-31 19:00,10,,,,2.9,,250,,25,,3.1,-9.1,1012.2,,1022.7,,0,,0.16,,,,4,4,,66,4353,,,8.3,,10.7,9.9,7.8,6.9
108,서울,2025-03-31 20:00,8.8,,,,2.9,,270,,33,,3.7,-6.6,1012.7,,1023.2,,,9,,9,,,6,6,,66,3009,,,6.5,,10,9.4,8.2,7.2
108,서울,2025-03-31 21:00,7.9,,,,2.5,,270,,44,,4.7,-3.6,1013.2,,1023.8,,,9,,9,,,0,0,,,2085,,,5.6,,9.3,8.7,8.2,7.3
108,서울,2025-03-31 22:00,7.2,,,,1.5,,270,,56,,5.7,-1,1013.5,,1024.1,,,9,,9,,,6,6,,63,1368,,,5,,8.7,8.2,8.2,7.5
108,서울,2025-03-31 23:00,7.1,,,,1.5,,250,,65,,6.5,0.9,1013.9,,1024.5,,,9,,9,,,4,4,,57,1114,,,4.4,,8.2,7.7,8.2,7.6
108,서울,2025-04-01 0:00,6.9,,,,2.2,,200,,72,,7.1,2.1,1014,,1024.6,,,9,,9,,,2,0,,,959,,40,4.1,,7.8,7.4,8.1,7.7
108,서울,2025-04-01 1:00,6.4,,,,1.2,,250,,73,,7,1.9,1013.9,,1024.5,,,9,,9,,,4,4,,60,864,,40,3.4,,7.5,7,8,7.8
108,서울,2025-04-01 2:00,6,,,,1,,20,,77,,7.2,2.2,1013.8,,1024.4,,,9,,9,,,2,2,,60,789,,40,3,,7.1,6.8,7.9,7.8
108,서울,2025-04-01 3:00,5.4,,,,1.1,,20,,80,,7.2,2.2,1013.4,,1024.1,,,9,,9,,,0,0,,,709,,4019,2.5,,6.8,6.5,7.8,7.8
108,서울,2025-04-01 4:00,5,,,,0.1,,0,,80,,7,1.8,1013.1,,1023.8,,,9,,9,,,0,0,,,671,,19,2.1,,6.6,6.2,7.7,7.8
108,서울,2025-04-01 5:00,4.7,,,,1.3,,20,,84,,7.2,2.2,1013.1,,1023.8,,,9,,9,,,0,0,,,598,,19,1.9,,6.3,6,7.5,7.7
108,서울,2025-04-01 6:00,4.3,,,,1.6,,20,,83,,6.9,1.6,1013.3,,1024,,,9,,9,,,0,0,,,584,,19,1.6,,6.1,5.8,7.4,7.7
108,서울,2025-04-01 7:00,3.9,,,,2.1,,20,,84,,6.8,1.4,1013.3,,1024,,0,,0.05,,,,4,4,St,5,602,,19,2.1,,5.8,5.5,7.2,7.6
108,서울,2025-04-01 8:00,5.3,,,,1.8,,50,,79,,7,1.9,1013.4,,1024.1,,0.2,,0.39,,,,5,5,Sc,6,801,,19,5.2,,5.8,5.4,7.1,7.5
108,서울,2025-04-01 9:00,7.7,,,,1.9,,50,,72,,7.5,2.9,1013.2,,1023.8,,0.5,,0.94,,,,5,5,Sc,6,786,,19,10.5,,6.3,5.6,6.9,7.4
108,서울,2025-04-01 10:00,10.3,,,,2,,110,,64,,8,3.7,1013.2,,1023.7,,1,,1.96,,,,0,0,,,792,,4019,17.7,,7.3,6.3,6.9,7.4
108,서울,2025-04-01 11:00,12,,,,1.8,,90,,52,,7.3,2.4,1012.8,,1023.2,,1,,2.58,,,,0,0,,,886,,40,23.1,,8.7,7.3,6.8,7.3
108,서울,2025-04-01 12:00,13.9,,,,1.4,,230,,43,,6.8,1.5,1012.1,,1022.4,,1,,3.05,,,,0,0,,,1125,,40,26.9,,10.2,8.5,6.9,7.2
108,서울,2025-04-01 13:00,15.5,,,,2.2,,230,,36,,6.3,0.4,1011.3,,1021.5,,1,,3.19,,,,0,0,,,1274,,,29.1,,11.6,9.9,7,7.1
108,서울,2025-04-01 14:00,16.8,,,,2.6,,230,,30,,5.8,-0.8,1010.3,,1020.5,,1,,3.12,,,,0,0,,,1362,,,29.8,,12.7,11,7.3,7.1
108,서울,2025-04-01 15:00,16.8,,,,3.5,,250,,28,,5.4,-1.8,1009.6,,1019.8,,1,,2.77,,,,0,0,,,1274,,,27.6,,13.6,12,7.6,7.1
108,서울,2025-04-01 16:00,16.8,,,,2.9,,230,,27,,5.2,-2.3,1009.2,,1019.4,,1,,2.22,,,,0,0,,,1569,,,24.7,,13.9,12.5,7.9,7.1
108,서울,2025-04-01 17:00,15.7,,,,3.6,,250,,26,,4.6,-3.7,1009,,1019.2,,1,,1.55,,,,0,0,,,2295,,,19.8,,13.8,12.5,8.3,7.3
108,서울,2025-04-01 18:00,14.5,,,,3.2,,250,,26,,4.3,-4.8,1009,,1019.3,,1,,0.77,,,,0,0,,,2216,,,13.7,,13.2,12.3,8.8,7.5
108,서울,2025-04-01 19:00,12.5,,,,2.8,,270,,35,,5.1,-2.5,1008.9,,1019.2,,0.5,,0.18,,,,0,0,,,1876,,,10.4,,12.4,11.7,9.1,7.8
108,서울,2025-04-01 20:00,11,,,,1.1,,250,,38,,5,-2.7,1009.4,,1019.8,,,9,,9,,,0,0,,,2234,,,8.3,,11.6,11,9.4,8
108,서울,2025-04-01 21:00,10,,,,1.4,,270,,42,,5.2,-2.3,1009.7,,1020.1,,,9,,9,,,0,0,,,2175,,,7,,10.8,10.4,9.5,8.2
108,서울,2025-04-01 22:00,9,,,,0.4,,0,,46,,5.3,-2,1009.5,,1020,,,9,,9,,,0,0,,,1978,,,5.8,,9.9,9.8,9.6,8.5
108,서울,2025-04-01 23:00,8.7,,,,1.2,,20,,47,,5.3,-2,1009.6,,1020.1,,,9,,9,,,0,0,,,2026,,,5.1,,9.3,9.2,9.5,8.6
108,서울,2025-04-02 0:00,7.9,,,,0.9,,290,,50,,5.3,-1.9,1009.7,,1020.2,,,9,,9,,,0,0,,,1944,,,4.4,,8.8,8.8,9.4,8.7
108,서울,2025-04-02 1:00,7.2,,,,1.6,,250,,51,,5.2,-2.2,1009.9,,1020.5,,,9,,9,,,0,0,,,2072,,,3.8,,8.3,8.3,9.3,8.7
108,서울,2025-04-02 2:00,6.9,,,,2.8,,250,,60,,6,-0.3,1009.8,,1020.4,,,9,,9,,,0,0,,,1811,,,3.8,,7.9,7.9,9,8.6
108,서울,2025-04-02 3:00,6.6,,,,1.4,,200,,67,,6.5,0.8,1009.1,,1019.7,,,9,,9,,,0,0,,,1386,,,3.5,,7.6,7.5,8.8,8.6
108,서울,2025-04-02 4:00,5.9,,,,0.7,,290,,65,,6.1,-0.1,1009,,1019.6,,,9,,9,,,0,0,,,1522,,,2.8,,7.3,7.2,8.6,8.5
108,서울,2025-04-02 5:00,5.5,,,,0.2,,0,,66,,6,-0.3,1008.7,,1019.3,,,9,,9,,,2,0,Ci,,1602,,,2.6,,7,6.9,8.4,8.4
108,서울,2025-04-02 6:00,5.2,,,,1.8,,20,,61,,5.4,-1.7,1008.8,,1019.4,,,9,,9,,,0,0,,,1842,,,2.2,,6.8,6.6,8.3,8.4
108,서울,2025-04-02 7:00,5.3,,,,1.7,,50,,62,,5.5,-1.4,1009,,1019.6,,0.1,,0.09,,,,7,0,Ci,,1685,,,3.2,,6.5,6.4,8.1,8.3
108,서울,2025-04-02 8:00,6.8,,,,2.2,,50,,62,,6.1,0,1008.7,,1019.3,,1,,0.53,,,,5,0,Ci,,1518,,,6.5,,6.5,6.3,7.9,8.3
108,서울,2025-04-02 9:00,9.8,,,,1.7,,70,,53,,6.4,0.6,1008.4,,1018.8,,1,,1.25,,,,5,0,Ci,,1293,,,12.4,,6.7,6.6,7.9,8.2
108,서울,2025-04-02 10:00,12.5,,,,1.7,,70,,46,,6.6,1.1,1008.4,,1018.7,,1,,1.93,,,,7,0,Ci,,1188,,,18.5,,8,7.2,7.7,8.1
108,서울,2025-04-02 11:00,14.2,,,,1.4,,200,,36,,5.8,-0.6,1008.2,,1018.5,,1,,2.31,,,,7,0,Ci,,1344,,,21.9,,9.3,8,7.2,7.5
108,서울,2025-04-02 12:00,14.4,,,,2.1,,200,,34,,5.6,-1.2,1007.5,,1017.7,,0.2,,1.55,,,,10,0,Cs,,1277,,,18.4,,10.4,9,7.2,7.4
108,서울,2025-04-02 13:00,13.4,,,,3.7,,250,,31,,4.8,-3.4,1007.1,,1017.4,,0,,0.81,,,,10,10,As,31,1586,,,14.9,,11,9.6,7.4,7.5
108,서울,2025-04-02 14:00,13,,,,5,,250,,23,,3.5,-7.6,1006.8,,1017.1,,0,,1.22,,,,10,10,As,25,2279,,,17.2,,11.1,9.9,7.8,7.7
108,서울,2025-04-02 15:00,11.3,,,,4.4,,270,,30,,4,-5.6,1006.7,,1017.1,,0,,0.91,,,,10,10,As,23,2275,,,13.3,,11.1,10.2,8.2,7.9
108,서울,2025-04-02 16:00,10.5,,,,6,,250,,49,,6.2,0.2,1006.9,,1017.3,,0,,0.69,,,,10,6,ScAs,15,1740,,,12.7,,11,10.2,8.4,7.9
108,서울,2025-04-02 17:00,9.5,,,,3.3,,270,,63,,7.4,2.7,1007.2,,1017.6,,0,,0.37,,,,10,8,ScAs,12,1449,,,11.1,,10.7,10.1,8.6,8.1
108,서울,2025-04-02 18:00,9.1,,0,,1.7,,290,,58,,6.7,1.2,1007.1,,1017.5,,0.1,,0.25,,,,9,1,ScAs,14,1738,,1,10,,10.4,9.7,8.6,8
108,서울,2025-04-02 19:00,9.2,,,9,0.7,,290,,57,,6.6,1.1,1007.2,,1017.6,,0.2,,0.16,,,,7,3,,11,1759,,,8.9,,10,9.5,8.7,8.1
108,서울,2025-04-02 20:00,9.1,,,9,2,,140,,58,,6.7,1.2,1007.6,,1018.1,,,9,,9,,,10,10,,11,1799,,,8.3,,9.8,9.3,8.7,8.2
108,서울,2025-04-02 21:00,8,,,9,4.1,,50,,66,,7.1,2,1008.5,,1019,,,9,,9,,,9,9,Sc,9,1648,,,7.8,,9.5,9,8.8,8.3
108,서울,2025-04-02 22:00,7.3,,,9,3.7,,70,,71,,7.2,2.3,1008.9,,1019.4,,,9,,9,,,10,6,,10,1201,,,7.2,,9.2,8.7,8.7,8.3
108,서울,2025-04-02 23:00,6.8,,,9,2.9,,70,,73,,7.2,2.2,1008.8,,1019.4,,,9,,9,,,5,3,,14,1084,,,6.3,,9,8.5,8.6,8.3
108,서울,2025-04-03 0:00,6.7,,,9,2.9,,50,,74,,7.2,2.3,1009.1,,1019.6,,,9,,9,,,7,7,,,1002,,,6.3,,8.6,8.2,8.7,8.4
108,서울,2025-04-03 1:00,6.4,,,,2.7,,50,,73,,7,1.9,1009.4,,1020,,,9,,9,,,5,5,,11,943,,40,5.3,,8.4,8,8.6,8.4
108,서울,2025-04-03 2:00,5.7,,,,3.4,,50,,77,,7,1.9,1009.2,,1019.8,,,9,,9,,,0,0,,,826,,40,4.4,,8.1,7.5,8.1,8
108,서울,2025-04-03 3:00,5.4,,,,2.4,,50,,77,,6.9,1.6,1009.2,,1019.8,,,9,,9,,,0,0,,,781,,40,3.7,,7.7,7.3,8.2,8.2
108,서울,2025-04-03 4:00,4.8,,,,2.3,,20,,78,,6.7,1.2,1009.4,,1020,,,9,,9,,,0,0,,,730,,40,3,,7.3,7.1,8.3,8.4
108,서울,2025-04-03 5:00,4.3,,,,2.3,,70,,79,,6.5,0.9,1009.6,,1020.3,,,9,,9,,,0,0,,,745,,40,2.7,,6.9,6.8,8.2,8.3
108,서울,2025-04-03 6:00,4,,,,1.4,,50,,81,,6.6,1,1009.8,,1020.5,,,9,,9,,,0,0,,,687,,4019,2.1,,6.6,6.4,8,8.2
108,서울,2025-04-03 7:00,3.6,,,,1.7,,50,,81,,6.4,0.6,1010.4,,1021.1,,0.1,,0.07,,,,0,0,,,687,,19,2.6,,6.3,6.2,7.8,8.2
108,서울,2025-04-03 8:00,5.6,,,,1.3,,70,,78,,7.1,2,1010.6,,1021.2,,1,,0.53,,,,0,0,,,897,,19,6.4,,6.3,6,7.6,8
108,서울,2025-04-03 9:00,8.1,,,,1.7,,20,,67,,7.2,2.3,1010.8,,1021.3,,1,,1.33,,,,0,0,,,1388,,19,12.9,,6.8,6.3,7.5,8
108,서울,2025-04-03 10:00,11.3,,,,3,,90,,53,,7.1,2,1010.9,,1021.3,,1,,2.11,,,,0,0,,,2084,,,19.4,,7.8,6.9,7.3,7.8
108,서울,2025-04-03 11:00,12.7,,,,1.8,,70,,47,,6.9,1.6,1010.5,,1020.8,,1,,2.71,,,,0,0,,,2395,,,24.9,,9,7.9,7.4,7.8
108,서울,2025-04-03 12:00,14.1,,,,1.7,,90,,39,,6.2,0.3,1009.8,,1020.1,,1,,3.12,,,,0,0,,,2811,,,28.8,,10.4,9.1,7.4,7.7
108,서울,2025-04-03 13:00,15.4,,,,2.1,,200,,32,,5.6,-1.2,1009.1,,1019.3,,1,,3.28,,,,0,0,,,3438,,,30.9,,11.8,10.5,7.6,7.6
108,서울,2025-04-03 14:00,16.1,,,,3.2,,230,,30,,5.5,-1.5,1008.3,,1018.5,,1,,3.2,,,,0,0,,,3377,,,30.8,,13.2,11.7,7.8,7.5
108,서울,2025-04-03 15:00,16.8,,,,2.8,,200,,30,,5.8,-0.8,1007.6,,1017.7,,1,,2.82,,,,1,1,Sc,10,2653,,,28.5,,14,12.6,8.1,7.6
108,서울,2025-04-03 16:00,16.1,,,,3.7,,270,,39,,7.1,2.1,1007.4,,1017.6,,1,,2.22,,,,1,1,Sc,10,1372,,,25,,14.4,13.2,8.6,7.7
108,서울,2025-04-03 17:00,14.4,,,,4.5,,250,,43,,7,1.9,1007.5,,1017.7,,1,,1.5,,,,0,0,,,1866,,,19.5,,14.3,13.2,9,7.8
108,서울,2025-04-03 18:00,12.8,,,,4.4,,270,,43,,6.3,0.5,1007.8,,1018.1,,1,,0.74,,,,0,0,,,2002,,,13.9,,13.8,12.9,9.4,8.1
108,서울,2025-04-03 19:00,11.2,,,,3.2,,250,,50,,6.6,1.1,1008,,1018.4,,0.5,,0.18,,,,0,0,,,2204,,,10.7,,13,12.3,9.7,8.3
108,서울,2025-04-03 20:00,10.2,,,,1.4,,230,,54,,6.7,1.2,1008.2,,1018.6,,,9,,9,,,0,0,,,1993,,,8.7,,12.2,11.5,9.9,8.5
108,서울,2025-04-03 21:00,9.4,,,,2,,290,,62,,7.3,2.4,1008.4,,1018.8,,,9,,9,,,0,0,,,1655,,,7.6,,11.4,10.9,10,8.7
108,서울,2025-04-03 22:00,8.6,,,,1.5,,250,,65,,7.2,2.3,1008.5,,1019,,,9,,9,,,0,0,,,1278,,,6.5,,10.7,10.2,10,8.9
108,서울,2025-04-03 23:00,7.8,,,,0.4,,0,,68,,7.2,2.2,1008.7,,1019.2,,,9,,9,,,0,0,,,1265,,,5.6,,10.2,9.9,10.2,9.3
108,서울,2025-04-04 0:00,7.6,,,,1.7,,250,,70,,7.3,2.4,1009.2,,1019.7,,,9,,9,,,0,0,,,1036,,,5.1,,9.6,9.3,10.1,9.3
108,서울,2025-04-04 1:00,7.2,,,,1.9,,250,,69,,7,1.8,1009.4,,1019.9,,,9,,9,,,7,2,,21,1100,,,5.2,,9.2,8.9,9.9,9.3
108,서울,2025-04-04 2:00,7.3,,,,1.1,,250,,72,,7.3,2.5,1009.6,,1020.1,,,9,,9,,,0,0,,,841,,40,4.7,,8.9,8.6,9.7,9.3
108,서울,2025-04-04 3:00,6.9,,,,0.9,,250,,73,,7.2,2.3,1009.9,,1020.5,,,9,,9,,,0,0,,,645,,40,4.2,,8.6,8.3,9.6,9.3
108,서울,2025-04-04 4:00,6.3,,,,1,,230,,78,,7.4,2.7,1010,,1020.6,,,9,,9,,,3,3,Ac,24,494,,40,4,,8.3,8,9.4,9.3
108,서울,2025-04-04 5:00,6.2,,,,0.9,,290,,82,,7.7,3.3,1010,,1020.6,,,9,,9,,,6,6,Sc,14,464,,4019,4.1,,8,7.7,9.2,9.2
108,서울,2025-04-04 6:00,6.2,,,,1.3,,200,,80,,7.5,2.9,1010.1,,1020.7,,,9,,9,,,4,4,Sc,14,535,,19,4.4,,7.9,7.5,9.1,9.1
108,서울,2025-04-04 7:00,6,,,,1,,20,,83,,7.7,3.3,1010.3,,1020.9,,0,,0.04,,,,6,2,ScCi,18,444,,19,4.3,,7.7,7.4,8.9,9.1
108,서울,2025-04-04 8:00,6.9,,,,0.5,,360,,78,,7.7,3.3,1010.5,,1021.1,,0.3,,0.4,,,,3,0,Ci,,609,,19,7.8,,7.7,7.3,8.7,9
108,서울,2025-04-04 9:00,9.2,,,,1.3,,200,,66,,7.6,3.1,1010.2,,1020.7,,1,,1.35,,,,3,0,Ci,,873,,4019,14,,8.3,7.5,8.5,8.8
108,서울,2025-04-04 10:00,11.1,,,,2,,200,,56,,7.4,2.6,1010.1,,1020.5,,1,,2.01,,,,3,0,Ci,,1269,,40,19.9,,9.3,8.1,8.3,8.6
108,서울,2025-04-04 11:00,12.6,,,,2.2,,250,,48,,7,1.8,1009.5,,1019.8,,1,,2.69,,,,0,0,,,1439,,,25.9,,10.3,9.2,8.3,8.6
108,서울,2025-04-04 12:00,13.9,,,,3,,250,,44,,7,1.8,1009.1,,1019.4,,1,,3.15,,,,0,0,,,1458,,,29.3,,11.7,10.3,8.4,8.5
108,서울,2025-04-04 13:00,15.5,,,,3.4,,200,,38,,6.7,1.2,1008.5,,1018.7,,1,,3.3,,,,0,0,,,1586,,,31,,12.9,11.5,8.5,8.4
108,서울,2025-04-04 14:00,16.1,,,,3.7,,200,,31,,5.7,-1,1007.5,,1017.7,,1,,3.19,,,,0,0,,,2750,,,30.9,,14,12.6,8.8,8.4
108,서울,2025-04-04 15:00,16,,,,3.9,,250,,32,,5.8,-0.7,1007.3,,1017.5,,1,,2.8,,,,0,0,,,2757,,,28.6,,14.6,13.4,9.1,8.4
108,서울,2025-04-04 16:00,15.9,,,,2.8,,230,,35,,6.3,0.4,1006.7,,1016.9,,1,,2.24,,,,0,0,,,2881,,,25.2,,14.8,13.7,9.5,8.5
108,서울,2025-04-04 17:00,15,,,,3.5,,250,,34,,5.8,-0.7,1006.8,,1017,,1,,1.5,,,,0,0,,,2790,,,19.9,,14.6,13.7,9.9,8.7
108,서울,2025-04-04 18:00,13.4,,,,2.9,,270,,33,,5.1,-2.5,1007,,1017.3,,1,,0.69,,,,0,0,,,3221,,,14.3,,14.1,13.3,10.1,8.7
108,서울,2025-04-04 19:00,11.9,,,,2.6,,270,,36,,5,-2.7,1006.8,,1017.1,,0.1,,0.17,,,,0,0,,,3174,,,10.9,,13.1,12.8,10.5,9.1
108,서울,2025-04-04 20:00,10.8,,,,1.6,,290,,43,,5.6,-1.3,1006.6,,1017,,,9,,9,,,0,0,,,2677,,,9,,12.4,12.1,10.7,9.3
108,서울,2025-04-04 21:00,10,,,,0.8,,270,,50,,6.1,0,1006.6,,1017,,,9,,9,,,0,0,,,2169,,,7.8,,11.7,11.4,10.8,9.5
108,서울,2025-04-04 22:00,9.7,,,,2.7,,270,,54,,6.5,0.8,1006.7,,1017.1,,,9,,9,,,4,1,,52,2057,,,7.3,,11,10.1,9.2,8.1
108,서울,2025-04-04 23:00,9.6,,,,2.8,,230,,57,,6.8,1.4,1006.7,,1017.1,,,9,,9,,,10,7,,40,1560,,,7.9,,10.6,9.6,9.1,8.2
108,서울,2025-04-05 0:00,9.5,,,,2.1,,230,,58,,6.9,1.6,1006.7,,1017.1,,,9,,9,,,10,10,As,26,1469,,,8.1,,10.4,9.4,9,8.3
108,서울,2025-04-05 1:00,9.3,,0,,2.7,,230,,60,,7,1.9,1007,,1017.4,,,9,,9,,,10,7,ScAs,16,1493,,1,8.1,,10.2,9.2,8.9,8.3
108,서울,2025-04-05 2:00,8.5,,0,,2.3,,270,,69,,7.6,3.1,1006.6,,1017.1,,,9,,9,,,10,6,StNs,7,938,,4001,7.8,,10,9,8.8,8.3
108,서울,2025-04-05 3:00,8.2,,0,,3,,50,,71,,7.7,3.2,1005.1,,1015.6,,,9,,9,,,10,6,ScAs,19,827,,401901,7.6,,9.8,8.8,8.7,8.3
108,서울,2025-04-05 4:00,8.4,,,9,0.9,,110,,68,,7.5,2.8,1004.8,,1015.2,,,9,,9,,,10,5,ScAs,15,1008,,19,7.5,,9.6,8.7,8.6,8.3
